cat	x	y	lon	lat	country	state
502878	1076	822	-72.5	7.9	COL	NS
502879	1076	823	-72.5	7.8	COL	NS
502880	1076	824	-72.5	7.7	COL	NS
502881	1076	825	-72.5	7.6	COL	NS
502882	1076	826	-72.5	7.5	COL	NS
502883	1076	827	-72.5	7.4	COL	NS
502884	1076	828	-72.5	7.3	COL	NS
502885	1076	829	-72.5	7.2	COL	NS
502886	1076	830	-72.5	7.1	COL	NS
502887	1076	831	-72.5	7.0	COL	NS
502888	1076	832	-72.5	6.9	COL	ST
502889	1076	833	-72.5	6.8	COL	ST
502890	1076	834	-72.5	6.7	COL	ST
502891	1076	835	-72.5	6.6	COL	BY
502892	1076	836	-72.5	6.5	COL	BY
502893	1076	837	-72.5	6.4	COL	BY
502894	1076	838	-72.5	6.3	COL	BY
502895	1076	839	-72.5	6.2	COL	BY
502896	1076	840	-72.5	6.1	COL	BY
502897	1076	841	-72.5	6.0	COL	BY
502898	1076	842	-72.5	5.9	COL	BY
502899	1076	843	-72.5	5.8	COL	BY
502900	1076	844	-72.5	5.7	COL	BY
502901	1076	845	-72.5	5.6	COL	BY
502902	1076	846	-72.5	5.5	COL	BY
502903	1076	847	-72.5	5.4	COL	CS
502904	1076	848	-72.5	5.3	COL	CS
502905	1076	849	-72.5	5.2	COL	CS
502906	1076	850	-72.5	5.1	COL	CS
502907	1076	851	-72.5	5.0	COL	CS
502908	1076	852	-72.5	4.9	COL	CS
502909	1076	853	-72.5	4.8	COL	CS
502910	1076	854	-72.5	4.7	COL	CS
502911	1076	855	-72.5	4.6	COL	CS
502912	1076	856	-72.5	4.5	COL	CS
502913	1076	857	-72.5	4.4	COL	CS
502914	1076	858	-72.5	4.3	COL	ME
502915	1076	859	-72.5	4.2	COL	ME
502916	1076	860	-72.5	4.1	COL	ME
502917	1076	861	-72.5	4.0	COL	ME
502918	1076	862	-72.5	3.9	COL	ME
502919	1076	863	-72.5	3.8	COL	ME
502920	1076	864	-72.5	3.7	COL	ME
502921	1076	865	-72.5	3.6	COL	ME
502922	1076	866	-72.5	3.5	COL	ME
502923	1076	867	-72.5	3.4	COL	ME
502924	1076	868	-72.5	3.3	COL	ME
502925	1076	869	-72.5	3.2	COL	ME
502926	1076	870	-72.5	3.1	COL	ME
502927	1076	871	-72.5	3.0	COL	ME
502928	1076	872	-72.5	2.9	COL	ME
502929	1076	873	-72.5	2.8	COL	ME
502930	1076	874	-72.5	2.7	COL	ME
502931	1076	875	-72.5	2.6	COL	GV
502932	1076	876	-72.5	2.5	COL	GV
502933	1076	877	-72.5	2.4	COL	GV
502934	1076	878	-72.5	2.3	COL	GV
502935	1076	879	-72.5	2.2	COL	GV
502936	1076	880	-72.5	2.1	COL	GV
502937	1076	881	-72.5	2.0	COL	GV
502938	1076	882	-72.5	1.9	COL	GV
502939	1076	883	-72.5	1.8	COL	GV
502940	1076	884	-72.5	1.7	COL	GV
502941	1076	885	-72.5	1.6	COL	GV
502942	1076	886	-72.5	1.5	COL	GV
502943	1076	887	-72.5	1.4	COL	GV
502944	1076	888	-72.5	1.3	COL	GV
502945	1076	889	-72.5	1.2	COL	GV
502946	1076	890	-72.5	1.1	COL	GV
502947	1076	891	-72.5	1.0	COL	CQ
502948	1076	892	-72.5	0.9	COL	CQ
502949	1076	893	-72.5	0.8	COL	CQ
502950	1076	894	-72.5	0.7	COL	CQ
502951	1076	895	-72.5	0.6	COL	CQ
502952	1076	896	-72.5	0.5	COL	CQ
502953	1076	897	-72.5	0.4	COL	CQ
502954	1076	898	-72.5	0.3	COL	CQ
502955	1076	899	-72.5	0.2	COL	CQ
502956	1076	900	-72.5	0.1	COL	CQ
502957	1076	901	-72.5	0.0	COL	CQ
502958	1076	902	-72.5	-0.1	COL	CQ
502959	1076	903	-72.5	-0.2	COL	CQ
502960	1076	904	-72.5	-0.3	COL	CQ
502961	1076	905	-72.5	-0.4	COL	CQ
502962	1076	906	-72.5	-0.5	COL	CQ
502963	1076	907	-72.5	-0.6	COL	CQ
502964	1076	908	-72.5	-0.7	COL	AM
502965	1076	909	-72.5	-0.8	COL	AM
502966	1076	910	-72.5	-0.9	COL	AM
502967	1076	911	-72.5	-1.0	COL	AM
502968	1076	912	-72.5	-1.1	COL	AM
502969	1076	913	-72.5	-1.2	COL	AM
502970	1076	914	-72.5	-1.3	COL	AM
502971	1076	915	-72.5	-1.4	COL	AM
502972	1076	916	-72.5	-1.5	COL	AM
502973	1076	917	-72.5	-1.6	COL	AM
502974	1076	918	-72.5	-1.7	COL	AM
502975	1076	919	-72.5	-1.8	COL	AM
502976	1076	920	-72.5	-1.9	COL	AM
502977	1076	921	-72.5	-2.0	COL	AM
502978	1076	922	-72.5	-2.1	COL	AM
502979	1076	923	-72.5	-2.2	COL	AM
502980	1076	924	-72.5	-2.3	COL	AM
503913	1077	783	-72.4	11.8	COL	LG
503914	1077	784	-72.4	11.7	COL	LG
503915	1077	785	-72.4	11.6	COL	LG
503916	1077	786	-72.4	11.5	COL	LG
503917	1077	787	-72.4	11.4	COL	LG
503918	1077	788	-72.4	11.3	COL	LG
503919	1077	789	-72.4	11.2	COL	LG
503948	1077	818	-72.4	8.3	COL	NS
503949	1077	819	-72.4	8.2	COL	NS
503950	1077	820	-72.4	8.1	COL	NS
503957	1077	827	-72.4	7.4	COL	NS
503958	1077	828	-72.4	7.3	COL	NS
503959	1077	829	-72.4	7.2	COL	NS
503960	1077	830	-72.4	7.1	COL	NS
503961	1077	831	-72.4	7.0	COL	NS
503962	1077	832	-72.4	6.9	COL	NS
503963	1077	833	-72.4	6.8	COL	BY
503964	1077	834	-72.4	6.7	COL	BY
503965	1077	835	-72.4	6.6	COL	BY
503966	1077	836	-72.4	6.5	COL	BY
503967	1077	837	-72.4	6.4	COL	BY
503968	1077	838	-72.4	6.3	COL	BY
503969	1077	839	-72.4	6.2	COL	CS
503970	1077	840	-72.4	6.1	COL	BY
503971	1077	841	-72.4	6.0	COL	BY
503972	1077	842	-72.4	5.9	COL	BY
503973	1077	843	-72.4	5.8	COL	BY
503974	1077	844	-72.4	5.7	COL	BY
503975	1077	845	-72.4	5.6	COL	BY
503976	1077	846	-72.4	5.5	COL	CS
503977	1077	847	-72.4	5.4	COL	CS
503978	1077	848	-72.4	5.3	COL	CS
503979	1077	849	-72.4	5.2	COL	CS
503980	1077	850	-72.4	5.1	COL	CS
503981	1077	851	-72.4	5.0	COL	CS
503982	1077	852	-72.4	4.9	COL	CS
503983	1077	853	-72.4	4.8	COL	CS
503984	1077	854	-72.4	4.7	COL	CS
503985	1077	855	-72.4	4.6	COL	CS
503986	1077	856	-72.4	4.5	COL	CS
503987	1077	857	-72.4	4.4	COL	CS
503988	1077	858	-72.4	4.3	COL	ME
503989	1077	859	-72.4	4.2	COL	ME
503990	1077	860	-72.4	4.1	COL	ME
503991	1077	861	-72.4	4.0	COL	ME
503992	1077	862	-72.4	3.9	COL	ME
503993	1077	863	-72.4	3.8	COL	ME
503994	1077	864	-72.4	3.7	COL	ME
503995	1077	865	-72.4	3.6	COL	ME
503996	1077	866	-72.4	3.5	COL	ME
503997	1077	867	-72.4	3.4	COL	ME
503998	1077	868	-72.4	3.3	COL	ME
503999	1077	869	-72.4	3.2	COL	ME
504000	1077	870	-72.4	3.1	COL	ME
504001	1077	871	-72.4	3.0	COL	ME
504002	1077	872	-72.4	2.9	COL	ME
504003	1077	873	-72.4	2.8	COL	ME
504004	1077	874	-72.4	2.7	COL	GV
504005	1077	875	-72.4	2.6	COL	GV
504006	1077	876	-72.4	2.5	COL	GV
504007	1077	877	-72.4	2.4	COL	GV
504008	1077	878	-72.4	2.3	COL	GV
504009	1077	879	-72.4	2.2	COL	GV
504010	1077	880	-72.4	2.1	COL	GV
504011	1077	881	-72.4	2.0	COL	GV
504012	1077	882	-72.4	1.9	COL	GV
504013	1077	883	-72.4	1.8	COL	GV
504014	1077	884	-72.4	1.7	COL	GV
504015	1077	885	-72.4	1.6	COL	GV
504016	1077	886	-72.4	1.5	COL	GV
504017	1077	887	-72.4	1.4	COL	GV
504018	1077	888	-72.4	1.3	COL	GV
504019	1077	889	-72.4	1.2	COL	GV
504020	1077	890	-72.4	1.1	COL	GV
504021	1077	891	-72.4	1.0	COL	GV
504022	1077	892	-72.4	0.9	COL	CQ
504023	1077	893	-72.4	0.8	COL	CQ
504024	1077	894	-72.4	0.7	COL	CQ
504025	1077	895	-72.4	0.6	COL	CQ
504026	1077	896	-72.4	0.5	COL	CQ
504027	1077	897	-72.4	0.4	COL	CQ
504028	1077	898	-72.4	0.3	COL	CQ
504029	1077	899	-72.4	0.2	COL	CQ
504030	1077	900	-72.4	0.1	COL	CQ
504031	1077	901	-72.4	0.0	COL	CQ
504032	1077	902	-72.4	-0.1	COL	CQ
504033	1077	903	-72.4	-0.2	COL	CQ
504034	1077	904	-72.4	-0.3	COL	CQ
504035	1077	905	-72.4	-0.4	COL	CQ
504036	1077	906	-72.4	-0.5	COL	CQ
504037	1077	907	-72.4	-0.6	COL	AM
504038	1077	908	-72.4	-0.7	COL	AM
504039	1077	909	-72.4	-0.8	COL	AM
504040	1077	910	-72.4	-0.9	COL	AM
504041	1077	911	-72.4	-1.0	COL	AM
504042	1077	912	-72.4	-1.1	COL	AM
504043	1077	913	-72.4	-1.2	COL	AM
504044	1077	914	-72.4	-1.3	COL	AM
504045	1077	915	-72.4	-1.4	COL	AM
504046	1077	916	-72.4	-1.5	COL	AM
504047	1077	917	-72.4	-1.6	COL	AM
504048	1077	918	-72.4	-1.7	COL	AM
504049	1077	919	-72.4	-1.8	COL	AM
504050	1077	920	-72.4	-1.9	COL	AM
504051	1077	921	-72.4	-2.0	COL	AM
504052	1077	922	-72.4	-2.1	COL	AM
504053	1077	923	-72.4	-2.2	COL	AM
504054	1077	924	-72.4	-2.3	COL	AM
504055	1077	925	-72.4	-2.4	COL	AM
504998	1078	783	-72.3	11.8	COL	LG
504999	1078	784	-72.3	11.7	COL	LG
505000	1078	785	-72.3	11.6	COL	LG
505001	1078	786	-72.3	11.5	COL	LG
505002	1078	787	-72.3	11.4	COL	LG
505003	1078	788	-72.3	11.3	COL	LG
505004	1078	789	-72.3	11.2	COL	LG
505043	1078	828	-72.3	7.3	COL	NS
505044	1078	829	-72.3	7.2	COL	NS
505045	1078	830	-72.3	7.1	COL	NS
505046	1078	831	-72.3	7.0	COL	NS
505047	1078	832	-72.3	6.9	COL	BY
505048	1078	833	-72.3	6.8	COL	BY
505049	1078	834	-72.3	6.7	COL	BY
505050	1078	835	-72.3	6.6	COL	BY
505051	1078	836	-72.3	6.5	COL	BY
505052	1078	837	-72.3	6.4	COL	BY
505053	1078	838	-72.3	6.3	COL	AR
505054	1078	839	-72.3	6.2	COL	CS
505055	1078	840	-72.3	6.1	COL	CS
505056	1078	841	-72.3	6.0	COL	CS
505057	1078	842	-72.3	5.9	COL	CS
505058	1078	843	-72.3	5.8	COL	CS
505059	1078	844	-72.3	5.7	COL	BY
505060	1078	845	-72.3	5.6	COL	BY
505061	1078	846	-72.3	5.5	COL	CS
505062	1078	847	-72.3	5.4	COL	CS
505063	1078	848	-72.3	5.3	COL	CS
505064	1078	849	-72.3	5.2	COL	CS
505065	1078	850	-72.3	5.1	COL	CS
505066	1078	851	-72.3	5.0	COL	CS
505067	1078	852	-72.3	4.9	COL	CS
505068	1078	853	-72.3	4.8	COL	CS
505069	1078	854	-72.3	4.7	COL	CS
505070	1078	855	-72.3	4.6	COL	CS
505071	1078	856	-72.3	4.5	COL	CS
505072	1078	857	-72.3	4.4	COL	ME
505073	1078	858	-72.3	4.3	COL	ME
505074	1078	859	-72.3	4.2	COL	ME
505075	1078	860	-72.3	4.1	COL	ME
505076	1078	861	-72.3	4.0	COL	ME
505077	1078	862	-72.3	3.9	COL	ME
505078	1078	863	-72.3	3.8	COL	ME
505079	1078	864	-72.3	3.7	COL	ME
505080	1078	865	-72.3	3.6	COL	ME
505081	1078	866	-72.3	3.5	COL	ME
505082	1078	867	-72.3	3.4	COL	ME
505083	1078	868	-72.3	3.3	COL	ME
505084	1078	869	-72.3	3.2	COL	ME
505085	1078	870	-72.3	3.1	COL	ME
505086	1078	871	-72.3	3.0	COL	ME
505087	1078	872	-72.3	2.9	COL	ME
505088	1078	873	-72.3	2.8	COL	ME
505089	1078	874	-72.3	2.7	COL	GV
505090	1078	875	-72.3	2.6	COL	GV
505091	1078	876	-72.3	2.5	COL	GV
505092	1078	877	-72.3	2.4	COL	GV
505093	1078	878	-72.3	2.3	COL	GV
505094	1078	879	-72.3	2.2	COL	GV
505095	1078	880	-72.3	2.1	COL	GV
505096	1078	881	-72.3	2.0	COL	GV
505097	1078	882	-72.3	1.9	COL	GV
505098	1078	883	-72.3	1.8	COL	GV
505099	1078	884	-72.3	1.7	COL	GV
505100	1078	885	-72.3	1.6	COL	GV
505101	1078	886	-72.3	1.5	COL	GV
505102	1078	887	-72.3	1.4	COL	GV
505103	1078	888	-72.3	1.3	COL	GV
505104	1078	889	-72.3	1.2	COL	GV
505105	1078	890	-72.3	1.1	COL	GV
505106	1078	891	-72.3	1.0	COL	GV
505107	1078	892	-72.3	0.9	COL	GV
505108	1078	893	-72.3	0.8	COL	CQ
505109	1078	894	-72.3	0.7	COL	CQ
505110	1078	895	-72.3	0.6	COL	CQ
505111	1078	896	-72.3	0.5	COL	CQ
505112	1078	897	-72.3	0.4	COL	CQ
505113	1078	898	-72.3	0.3	COL	CQ
505114	1078	899	-72.3	0.2	COL	CQ
505115	1078	900	-72.3	0.1	COL	CQ
505116	1078	901	-72.3	0.0	COL	CQ
505117	1078	902	-72.3	-0.1	COL	CQ
505118	1078	903	-72.3	-0.2	COL	CQ
505119	1078	904	-72.3	-0.3	COL	CQ
505120	1078	905	-72.3	-0.4	COL	CQ
505121	1078	906	-72.3	-0.5	COL	CQ
505122	1078	907	-72.3	-0.6	COL	CQ
505123	1078	908	-72.3	-0.7	COL	AM
505124	1078	909	-72.3	-0.8	COL	AM
505125	1078	910	-72.3	-0.9	COL	AM
505126	1078	911	-72.3	-1.0	COL	AM
505127	1078	912	-72.3	-1.1	COL	AM
505128	1078	913	-72.3	-1.2	COL	AM
505129	1078	914	-72.3	-1.3	COL	AM
505130	1078	915	-72.3	-1.4	COL	AM
505131	1078	916	-72.3	-1.5	COL	AM
505132	1078	917	-72.3	-1.6	COL	AM
505133	1078	918	-72.3	-1.7	COL	AM
505134	1078	919	-72.3	-1.8	COL	AM
505135	1078	920	-72.3	-1.9	COL	AM
505136	1078	921	-72.3	-2.0	COL	AM
505137	1078	922	-72.3	-2.1	COL	AM
505138	1078	923	-72.3	-2.2	COL	AM
505139	1078	924	-72.3	-2.3	COL	AM
505140	1078	925	-72.3	-2.4	COL	AM
506082	1079	782	-72.2	11.9	COL	LG
506083	1079	783	-72.2	11.8	COL	LG
506084	1079	784	-72.2	11.7	COL	LG
506085	1079	785	-72.2	11.6	COL	LG
506086	1079	786	-72.2	11.5	COL	LG
506087	1079	787	-72.2	11.4	COL	LG
506088	1079	788	-72.2	11.3	COL	LG
506128	1079	828	-72.2	7.3	COL	NS
506129	1079	829	-72.2	7.2	COL	NS
506130	1079	830	-72.2	7.1	COL	NS
506131	1079	831	-72.2	7.0	COL	BY
506132	1079	832	-72.2	6.9	COL	BY
506133	1079	833	-72.2	6.8	COL	BY
506134	1079	834	-72.2	6.7	COL	BY
506135	1079	835	-72.2	6.6	COL	BY
506136	1079	836	-72.2	6.5	COL	BY
506137	1079	837	-72.2	6.4	COL	AR
506138	1079	838	-72.2	6.3	COL	AR
506139	1079	839	-72.2	6.2	COL	AR
506140	1079	840	-72.2	6.1	COL	CS
506141	1079	841	-72.2	6.0	COL	CS
506142	1079	842	-72.2	5.9	COL	CS
506143	1079	843	-72.2	5.8	COL	CS
506144	1079	844	-72.2	5.7	COL	CS
506145	1079	845	-72.2	5.6	COL	CS
506146	1079	846	-72.2	5.5	COL	CS
506147	1079	847	-72.2	5.4	COL	CS
506148	1079	848	-72.2	5.3	COL	CS
506149	1079	849	-72.2	5.2	COL	CS
506150	1079	850	-72.2	5.1	COL	CS
506151	1079	851	-72.2	5.0	COL	CS
506152	1079	852	-72.2	4.9	COL	CS
506153	1079	853	-72.2	4.8	COL	CS
506154	1079	854	-72.2	4.7	COL	CS
506155	1079	855	-72.2	4.6	COL	CS
506156	1079	856	-72.2	4.5	COL	CS
506157	1079	857	-72.2	4.4	COL	ME
506158	1079	858	-72.2	4.3	COL	ME
506159	1079	859	-72.2	4.2	COL	ME
506160	1079	860	-72.2	4.1	COL	ME
506161	1079	861	-72.2	4.0	COL	ME
506162	1079	862	-72.2	3.9	COL	ME
506163	1079	863	-72.2	3.8	COL	ME
506164	1079	864	-72.2	3.7	COL	ME
506165	1079	865	-72.2	3.6	COL	ME
506166	1079	866	-72.2	3.5	COL	ME
506167	1079	867	-72.2	3.4	COL	ME
506168	1079	868	-72.2	3.3	COL	ME
506169	1079	869	-72.2	3.2	COL	ME
506170	1079	870	-72.2	3.1	COL	ME
506171	1079	871	-72.2	3.0	COL	ME
506172	1079	872	-72.2	2.9	COL	ME
506173	1079	873	-72.2	2.8	COL	ME
506174	1079	874	-72.2	2.7	COL	GV
506175	1079	875	-72.2	2.6	COL	GV
506176	1079	876	-72.2	2.5	COL	GV
506177	1079	877	-72.2	2.4	COL	GV
506178	1079	878	-72.2	2.3	COL	GV
506179	1079	879	-72.2	2.2	COL	GV
506180	1079	880	-72.2	2.1	COL	GV
506181	1079	881	-72.2	2.0	COL	GV
506182	1079	882	-72.2	1.9	COL	GV
506183	1079	883	-72.2	1.8	COL	GV
506184	1079	884	-72.2	1.7	COL	GV
506185	1079	885	-72.2	1.6	COL	GV
506186	1079	886	-72.2	1.5	COL	GV
506187	1079	887	-72.2	1.4	COL	GV
506188	1079	888	-72.2	1.3	COL	GV
506189	1079	889	-72.2	1.2	COL	GV
506190	1079	890	-72.2	1.1	COL	GV
506191	1079	891	-72.2	1.0	COL	GV
506192	1079	892	-72.2	0.9	COL	GV
506193	1079	893	-72.2	0.8	COL	GV
506194	1079	894	-72.2	0.7	COL	CQ
506195	1079	895	-72.2	0.6	COL	CQ
506196	1079	896	-72.2	0.5	COL	CQ
506197	1079	897	-72.2	0.4	COL	CQ
506198	1079	898	-72.2	0.3	COL	CQ
506199	1079	899	-72.2	0.2	COL	CQ
506200	1079	900	-72.2	0.1	COL	CQ
506201	1079	901	-72.2	0.0	COL	CQ
506202	1079	902	-72.2	-0.1	COL	CQ
506203	1079	903	-72.2	-0.2	COL	CQ
506204	1079	904	-72.2	-0.3	COL	CQ
506205	1079	905	-72.2	-0.4	COL	CQ
506206	1079	906	-72.2	-0.5	COL	AM
506207	1079	907	-72.2	-0.6	COL	AM
506208	1079	908	-72.2	-0.7	COL	AM
506209	1079	909	-72.2	-0.8	COL	AM
506210	1079	910	-72.2	-0.9	COL	AM
506211	1079	911	-72.2	-1.0	COL	AM
506212	1079	912	-72.2	-1.1	COL	AM
506213	1079	913	-72.2	-1.2	COL	AM
506214	1079	914	-72.2	-1.3	COL	AM
506215	1079	915	-72.2	-1.4	COL	AM
506216	1079	916	-72.2	-1.5	COL	AM
506217	1079	917	-72.2	-1.6	COL	AM
506218	1079	918	-72.2	-1.7	COL	AM
506219	1079	919	-72.2	-1.8	COL	AM
506220	1079	920	-72.2	-1.9	COL	AM
506221	1079	921	-72.2	-2.0	COL	AM
506222	1079	922	-72.2	-2.1	COL	AM
506223	1079	923	-72.2	-2.2	COL	AM
506224	1079	924	-72.2	-2.3	COL	AM
506225	1079	925	-72.2	-2.4	COL	AM
507167	1080	779	-72.1	12.2	COL	LG
507168	1080	780	-72.1	12.1	COL	LG
507169	1080	781	-72.1	12.0	COL	LG
507170	1080	782	-72.1	11.9	COL	LG
507171	1080	783	-72.1	11.8	COL	LG
507172	1080	784	-72.1	11.7	COL	LG
507173	1080	785	-72.1	11.6	COL	LG
507174	1080	786	-72.1	11.5	COL	LG
507219	1080	831	-72.1	7.0	COL	BY
507220	1080	832	-72.1	6.9	COL	BY
507221	1080	833	-72.1	6.8	COL	BY
507222	1080	834	-72.1	6.7	COL	AR
507223	1080	835	-72.1	6.6	COL	AR
507224	1080	836	-72.1	6.5	COL	AR
507225	1080	837	-72.1	6.4	COL	AR
507226	1080	838	-72.1	6.3	COL	AR
507227	1080	839	-72.1	6.2	COL	AR
507228	1080	840	-72.1	6.1	COL	AR
507229	1080	841	-72.1	6.0	COL	CS
507230	1080	842	-72.1	5.9	COL	CS
507231	1080	843	-72.1	5.8	COL	CS
507232	1080	844	-72.1	5.7	COL	CS
507233	1080	845	-72.1	5.6	COL	CS
507234	1080	846	-72.1	5.5	COL	CS
507235	1080	847	-72.1	5.4	COL	CS
507236	1080	848	-72.1	5.3	COL	CS
507237	1080	849	-72.1	5.2	COL	CS
507238	1080	850	-72.1	5.1	COL	CS
507239	1080	851	-72.1	5.0	COL	CS
507240	1080	852	-72.1	4.9	COL	CS
507241	1080	853	-72.1	4.8	COL	CS
507242	1080	854	-72.1	4.7	COL	CS
507243	1080	855	-72.1	4.6	COL	CS
507244	1080	856	-72.1	4.5	COL	CS
507245	1080	857	-72.1	4.4	COL	ME
507246	1080	858	-72.1	4.3	COL	ME
507247	1080	859	-72.1	4.2	COL	ME
507248	1080	860	-72.1	4.1	COL	ME
507249	1080	861	-72.1	4.0	COL	ME
507250	1080	862	-72.1	3.9	COL	ME
507251	1080	863	-72.1	3.8	COL	ME
507252	1080	864	-72.1	3.7	COL	ME
507253	1080	865	-72.1	3.6	COL	ME
507254	1080	866	-72.1	3.5	COL	ME
507255	1080	867	-72.1	3.4	COL	ME
507256	1080	868	-72.1	3.3	COL	ME
507257	1080	869	-72.1	3.2	COL	ME
507258	1080	870	-72.1	3.1	COL	ME
507259	1080	871	-72.1	3.0	COL	ME
507260	1080	872	-72.1	2.9	COL	ME
507261	1080	873	-72.1	2.8	COL	GV
507262	1080	874	-72.1	2.7	COL	GV
507263	1080	875	-72.1	2.6	COL	GV
507264	1080	876	-72.1	2.5	COL	GV
507265	1080	877	-72.1	2.4	COL	GV
507266	1080	878	-72.1	2.3	COL	GV
507267	1080	879	-72.1	2.2	COL	GV
507268	1080	880	-72.1	2.1	COL	GV
507269	1080	881	-72.1	2.0	COL	GV
507270	1080	882	-72.1	1.9	COL	GV
507271	1080	883	-72.1	1.8	COL	GV
507272	1080	884	-72.1	1.7	COL	GV
507273	1080	885	-72.1	1.6	COL	GV
507274	1080	886	-72.1	1.5	COL	GV
507275	1080	887	-72.1	1.4	COL	GV
507276	1080	888	-72.1	1.3	COL	GV
507277	1080	889	-72.1	1.2	COL	GV
507278	1080	890	-72.1	1.1	COL	GV
507279	1080	891	-72.1	1.0	COL	GV
507280	1080	892	-72.1	0.9	COL	GV
507281	1080	893	-72.1	0.8	COL	GV
507282	1080	894	-72.1	0.7	COL	CQ
507283	1080	895	-72.1	0.6	COL	CQ
507284	1080	896	-72.1	0.5	COL	CQ
507285	1080	897	-72.1	0.4	COL	CQ
507286	1080	898	-72.1	0.3	COL	CQ
507287	1080	899	-72.1	0.2	COL	CQ
507288	1080	900	-72.1	0.1	COL	CQ
507289	1080	901	-72.1	0.0	COL	CQ
507290	1080	902	-72.1	-0.1	COL	CQ
507291	1080	903	-72.1	-0.2	COL	CQ
507292	1080	904	-72.1	-0.3	COL	CQ
507293	1080	905	-72.1	-0.4	COL	AM
507294	1080	906	-72.1	-0.5	COL	AM
507295	1080	907	-72.1	-0.6	COL	AM
507296	1080	908	-72.1	-0.7	COL	AM
507297	1080	909	-72.1	-0.8	COL	AM
507298	1080	910	-72.1	-0.9	COL	AM
507299	1080	911	-72.1	-1.0	COL	AM
507300	1080	912	-72.1	-1.1	COL	AM
507301	1080	913	-72.1	-1.2	COL	AM
507302	1080	914	-72.1	-1.3	COL	AM
507303	1080	915	-72.1	-1.4	COL	AM
507304	1080	916	-72.1	-1.5	COL	AM
507305	1080	917	-72.1	-1.6	COL	AM
507306	1080	918	-72.1	-1.7	COL	AM
507307	1080	919	-72.1	-1.8	COL	AM
507308	1080	920	-72.1	-1.9	COL	AM
507309	1080	921	-72.1	-2.0	COL	AM
507310	1080	922	-72.1	-2.1	COL	AM
507311	1080	923	-72.1	-2.2	COL	AM
507312	1080	924	-72.1	-2.3	COL	AM
508263	1081	780	-72.0	12.1	COL	LG
508264	1081	781	-72.0	12.0	COL	LG
508265	1081	782	-72.0	11.9	COL	LG
508266	1081	783	-72.0	11.8	COL	LG
508267	1081	784	-72.0	11.7	COL	LG
508314	1081	831	-72.0	7.0	COL	BY
508315	1081	832	-72.0	6.9	COL	AR
508316	1081	833	-72.0	6.8	COL	AR
508317	1081	834	-72.0	6.7	COL	AR
508318	1081	835	-72.0	6.6	COL	AR
508319	1081	836	-72.0	6.5	COL	AR
508320	1081	837	-72.0	6.4	COL	AR
508321	1081	838	-72.0	6.3	COL	AR
508322	1081	839	-72.0	6.2	COL	AR
508323	1081	840	-72.0	6.1	COL	CS
508324	1081	841	-72.0	6.0	COL	CS
508325	1081	842	-72.0	5.9	COL	CS
508326	1081	843	-72.0	5.8	COL	CS
508327	1081	844	-72.0	5.7	COL	CS
508328	1081	845	-72.0	5.6	COL	CS
508329	1081	846	-72.0	5.5	COL	CS
508330	1081	847	-72.0	5.4	COL	CS
508331	1081	848	-72.0	5.3	COL	CS
508332	1081	849	-72.0	5.2	COL	CS
508333	1081	850	-72.0	5.1	COL	CS
508334	1081	851	-72.0	5.0	COL	CS
508335	1081	852	-72.0	4.9	COL	CS
508336	1081	853	-72.0	4.8	COL	CS
508337	1081	854	-72.0	4.7	COL	CS
508338	1081	855	-72.0	4.6	COL	CS
508339	1081	856	-72.0	4.5	COL	CS
508340	1081	857	-72.0	4.4	COL	ME
508341	1081	858	-72.0	4.3	COL	ME
508342	1081	859	-72.0	4.2	COL	ME
508343	1081	860	-72.0	4.1	COL	ME
508344	1081	861	-72.0	4.0	COL	ME
508345	1081	862	-72.0	3.9	COL	ME
508346	1081	863	-72.0	3.8	COL	ME
508347	1081	864	-72.0	3.7	COL	ME
508348	1081	865	-72.0	3.6	COL	ME
508349	1081	866	-72.0	3.5	COL	ME
508350	1081	867	-72.0	3.4	COL	ME
508351	1081	868	-72.0	3.3	COL	ME
508352	1081	869	-72.0	3.2	COL	ME
508353	1081	870	-72.0	3.1	COL	ME
508354	1081	871	-72.0	3.0	COL	ME
508355	1081	872	-72.0	2.9	COL	ME
508356	1081	873	-72.0	2.8	COL	GV
508357	1081	874	-72.0	2.7	COL	GV
508358	1081	875	-72.0	2.6	COL	GV
508359	1081	876	-72.0	2.5	COL	GV
508360	1081	877	-72.0	2.4	COL	GV
508361	1081	878	-72.0	2.3	COL	GV
508362	1081	879	-72.0	2.2	COL	GV
508363	1081	880	-72.0	2.1	COL	GV
508364	1081	881	-72.0	2.0	COL	GV
508365	1081	882	-72.0	1.9	COL	GV
508366	1081	883	-72.0	1.8	COL	GV
508367	1081	884	-72.0	1.7	COL	GV
508368	1081	885	-72.0	1.6	COL	GV
508369	1081	886	-72.0	1.5	COL	GV
508370	1081	887	-72.0	1.4	COL	GV
508371	1081	888	-72.0	1.3	COL	GV
508372	1081	889	-72.0	1.2	COL	GV
508373	1081	890	-72.0	1.1	COL	GV
508374	1081	891	-72.0	1.0	COL	GV
508375	1081	892	-72.0	0.9	COL	GV
508376	1081	893	-72.0	0.8	COL	GV
508377	1081	894	-72.0	0.7	COL	VP
508378	1081	895	-72.0	0.6	COL	VP
508379	1081	896	-72.0	0.5	COL	CQ
508380	1081	897	-72.0	0.4	COL	CQ
508381	1081	898	-72.0	0.3	COL	CQ
508382	1081	899	-72.0	0.2	COL	CQ
508383	1081	900	-72.0	0.1	COL	CQ
